retailer,category,product_url,sku,name,brand,price_gbp,price_was,is_on_promotion,size_raw,size_ml,price_per_litre,abv_percent,pack_type,country_of_origin,flavour_style,availability,description,field_sources,scraped_at
morrisons,vodka,https://groceries.morrisons.com/products/served-espresso-martini-125ml/115022550,115022550,Served Espresso Martini 125ml,Served,3.75,,False,125ml,125.0,30.0,14.9,,,"Rich, smooth, bitter-sweet",InStock,"Rich, smooth, bitter-sweet. <br><br>Bar-quality Espresso Martini, full-strength at 14.9% ABV, made with SERVED Founders Reserve four-times distilled premium French vodka, cold brew coffee and coffee liqueur.<br><br>Shake, pour and serve. <br><br>100% Natural. Vegan. Gluten-free","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""missing"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""missing"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:13Z
morrisons,vodka,https://groceries.morrisons.com/products/absolut-tabasco-700ml/115874605,115874605,Absolut Tabasco 700ml,Absolut,23.25,,False,700ml,700.0,33.21,38.0,Bottle,Sweden,spicy,InStock,"ABSOLUT® and TABASCO join forces to deliver a spicy flavoured vodka that is the perfect balance of heat and flavour. Coming in hot is ABSOLUT® TABASCO™, a chili pepper flavoured vodka where each sip contains the distinct notes of aged Tabasco chili peppers and vinegar with an underlying sweetness. This delivers a bold and pleasant heat experience that engages all the senses, immediately inviting another sip. Together with vodka and tomato juice, TABASCO™ is considered one of the key ingredients in the creation of the Bloody Mary. Inevitably this was a perfect match waiting to happen – ABSOLUT® and TABASCO™ have joined forces to deliver a vodka that is the perfect balance of heat and inviting Tabasco chili pepper flavor. Mix ABSOLUT® TABASCO™ with tomato juice, Worcester sauce, lemon juice and a pinch of salt and pepper for the ultimate Spicy Bloody Mary. ABSOLUT® TABASCO™ is made with natural flavors and is produced and bottled in Åhus, Sweden. The main ingredients of ABSOLUT® TABASCO™ are winter wheat, and water sourced from local wells up to 176 m deep.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:14Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-mango-passionfruit/112444095,112444095,Smirnoff Mango & Passionfruit ,Smirnoff,18.5,,False,70cl,700.0,26.43,35.0,,United Kingdom,"bold, tropical and fruity",InStock,"Smirnoff Mango & Passionfruit Twist flavoured spirit is an exciting new taste sensation that expertly blends bold, tropical and fruity flavours. Made with exceptionally smooth Smirnoff No. 21 vodka, triple distilled from a blend of the finest grains and filtered ten times in a unique process through seven columns of charcoal. Smirnoff Mango & Passionfruit Twist is the perfect accompaniment for get togethers with friends and is best served with lemonade over ice and a slice of lime or mango wedge. Mix up delicious cocktails that everyone will love.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""missing"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:16Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-no-21-vodka-red-label-1l/101557043,101557043,Smirnoff No. 21 Vodka Red Label 1L,Smirnoff,18.5,,False,1L,1000.0,18.5,37.5,,United Kingdom,"exceptionally pure-tasting, smooth spirit",InStock,"Smirnoff No.21 - famously known as Red Label - is the world's favourite, most awarded and best-selling premium vodka. An exceptionally pure-tasting, smooth spirit with a clean palate, and the primary choice for a range of popular drinks. With countless years of heritage and unmatched quality, it is sold in over 130 countries. Founded in 1864, it gets triple distilled from a blend of different grains and filtered ten times through seven columns of environmentally sustainable charcoal for an exceptionally pure-tasting, smooth finish. Smirnoff No. 21 also makes a perfect aperitif such as the Espresso Martini - simply add 35ml Smirnoff, 25ml Espresso, 25ml coffee liquor, sugar syrup and cubed ice to a shaker and mix. Or if you prefer something more summery and refreshing, try 25 ml of Smirnoff, the citrus fruit juice of your choice, soda water, ice cubes in a highball glass and garnish with citrus fruit wedges. Smirnoff is ideal for making delicious drinks at home. As such a pure and versatile liquid, it is ideal for you to experiment and create your own cocktails. There is vodka, then there's Smirnoff.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""missing"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:17Z
morrisons,vodka,https://groceries.morrisons.com/products/nickov-vodka-1l/113860808,113860808,Nickov Vodka  1L,NICKOV,17.5,,False,1L,1000.0,17.5,37.5,Bottle,France,,InStock,,"{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""missing"", ""flavour_style"": ""missing"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:18Z
morrisons,vodka,https://groceries.morrisons.com/products/morrisons-imperial-vodka/107205081,107205081,Morrisons Imperial Vodka ,Morrisons,14.25,,False,70cl,700.0,20.36,37.5,Bottle,France,,InStock,,"{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""missing"", ""flavour_style"": ""missing"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:19Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-ice-triple-filtered-vodka-ready-to-drink-premix/101553122,101553122,Smirnoff Ice Triple Filtered Vodka Ready to Drink Premix,Smirnoff,2.75,,False,70cl,700.0,3.93,4.0,Bottle,Italy,refreshing lemon,InStock,"Smooth Smirnoff No. 21 premium vodka mixed with the classic taste of refreshing lemon. A delightfully crisp, citrus taste, best poured directly into a tall glass over cubed ice and garnished with a lemon wedge.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:20Z
morrisons,vodka,https://groceries.morrisons.com/products/morrisons-imperial-vodka/107205057,107205057,Morrisons Imperial Vodka  ,Morrisons,7.25,,False,35cl,350.0,20.71,37.5,Bottle,France,,InStock,,"{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""missing"", ""flavour_style"": ""missing"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:21Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-ice-raspberry-4-vol-ready-to-drink-premix/112649234,112649234,Smirnoff Ice Raspberry 4% vol Ready To Drink Premix ,Smirnoff,2.75,,False,70cl,700.0,3.93,4.0,Bottle,Italy,taste of Raspberries,InStock,"Smirnoff Ice Raspberry is a vodka mixed drink with the taste of Raspberries. Using Smirnoff No. 21 premium vodka, a blend of red raspberry flavours complemented by a dry, crisp finish. Lightly carbonated, this drink has a tangy kick with a refreshing taste.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:23Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-no-21-vodka-red-label-70cl/101551240,101551240,Smirnoff No. 21 Vodka Red Label 70CL,Smirnoff,19.5,,False,70cl,700.0,27.86,37.5,Bottle,United States,exceptionally pure-tasting smooth spirit,InStock,"Smirnoff No. 21 - famously known as Red Label - is the world's favourite, most awarded and best-selling premium vodka. An exceptionally pure-tasting, smooth spirit with a clean palate, and the primary choice for a range of popular drinks. With countless years of heritage and unmatched quality, it is sold in over 130 countries. Founded in 1864, it gets triple distilled from a blend of different grains and filtered ten times through seven columns of charcoal for an exceptionally pure-tasting, smooth finish. Smirnoff No. 21 also makes a perfect aperitif such as the Espresso Martini - simply add 35ml Smirnoff, 25ml Espresso, 25ml coffee liquor, sugar syrup and cubed ice to a shaker and mix. Or if you prefer something more summery and refreshing, try 25ml of Smirnoff, the citrus fruit juice of your choice, soda water, ice cubes in a highball glass and garnish with citrus fruit wedges. Smirnoff is ideal for making delicious drinks at home. As such a pure and versatile liquid, it is ideal for you to experiment and create your own cocktails. There is vodka, then there’s Smirnoff.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:24Z
morrisons,vodka,https://groceries.morrisons.com/products/absolut-blue-original-swedish-vodka-1l/101535240,101535240,Absolut Blue Original Swedish Vodka 1L,Absolut,29.75,,False,1L,1000.0,29.75,40.0,Glass Bottle,Sweden,"rich, full bodied",InStock,"Absolut Vodka is one of the most famous vodkas in the world. It is a Swedish vodka made exclusively from natural ingredients, with no added sugar and produced with water and winter wheat grown in the fields of Åhus, Sweden. Absolut is rich, full bodied and blends beautifully with other aromas, enhancing the taste of your drinks and cocktails.<br><br>Serving suggestion: simply pour over ice, add soda or lemonade, and garnish with lime - or use in any of your favourite vodka cocktails.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:26Z
morrisons,vodka,https://groceries.morrisons.com/products/glen-s-vodka-litre-37-5/101557748,101557748,Glen's Vodka Litre 37.5%,Glen's,18.5,,False,1L,1000.0,18.5,37.5,Glass Bottle,Scotland,smooth tasting,InStock,"Looking for a triple distilled, smooth tasting vodka? Look no further. Our legendary red bottles have been proudly produced and bottled in Scotland for over 20 years, ensuring a stamp of quality and sprinkling of patter comes with every last drop. No frills, no fuss, just a quality vodka. Original and best (shh, don't tell the others)","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:26Z
morrisons,vodka,https://groceries.morrisons.com/products/smirnoff-red-label-vodka/101547582,101547582,Smirnoff  Red Label Vodka,Smirnoff,11.5,,False,35cl,350.0,32.86,37.5,Bottle,United Kingdom,exceptionally pure-tasting smooth spirit,InStock,"Smirnoff No. 21 - famously known as Red Label - is the world's favourite, most awarded and best-selling premium vodka. An exceptionally pure-tasting, smooth spirit with a clean palate, and the primary choice for a range of popular drinks. With countless years of heritage and unmatched quality, it is sold in over 130 countries. Founded in 1864, it gets triple distilled from a blend of different grains and filtered ten times through seven columns of charcoal for an exceptionally pure-tasting, smooth finish. Smirnoff No. 21 also makes a perfect aperitif such as the Espresso Martini - simply add 35ml Smirnoff, 25ml Espresso, 25ml coffee liquor, sugar syrup and cubed ice to a shaker and mix. Or if you prefer something more summery and refreshing, try 25ml of Smirnoff, the citrus fruit juice of your choice, soda water, ice cubes in a highball glass and garnish with citrus fruit wedges. Smirnoff is ideal for making delicious drinks at home. As such a pure and versatile liquid, it is ideal for you to experiment and create your own cocktails. There is vodka, then there’s Smirnoff.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:28Z
morrisons,vodka,https://groceries.morrisons.com/products/morrisons-imperial-vodka/109850906,109850906,Morrisons Imperial Vodka,Morrisons,11.25,,False,50cl,500.0,22.5,37.5,Bottle,France,,InStock,,"{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""missing"", ""flavour_style"": ""missing"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:29Z
morrisons,vodka,https://groceries.morrisons.com/products/grey-goose-premium-french-vodka/102861012,102861012,Grey Goose Premium French Vodka,Grey Goose,42.5,,False,70cl,700.0,60.71,40.0,Glass Bottle,France,delicate and floral,InStock,"GREY GOOSE Vodka is a high quality, smooth spirit that combines the finest ingredients from France and delivers a delicate and floral aroma with a sweet and round palette.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:31Z
morrisons,vodka,https://groceries.morrisons.com/products/au-vodka-blue-raspberry-flavour/111914500,111914500,Au Vodka Blue Raspberry Flavour ,Au,34.0,,False,70cl,700.0,48.57,35.2,Glass Bottle,United Kingdom,blueberry raspberry,InStock,"Gold symbolising power and perfection represents the exceptional taste of our Au Blue Raspberry.<br>We have combined our award winning vodka with bursts of blueberry, raspberry and more! A unique fruit fusion creating a sweet and unique blue vodka.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:32Z
morrisons,vodka,https://groceries.morrisons.com/products/absolut-vanilia-vanilla-flavoured-swedish-vodka-70cl/112393435,112393435,Absolut Vanilia Vanilla Flavoured Swedish Vodka 70CL,Absolut,23.0,,False,70cl,700.0,32.86,38.0,Glass Bottle,,rich robust and complex,InStock,"New bottle design and optimised liquid subject to availability.<br><br>Absolut Vanilia Vodka is perfect for those with a sweet tooth or those who like to experiment with contrasting flavours. It’s made exclusively from natural ingredients, and doesn't contain any added sugar. This rich, robust and complex vodka is characterised by it’s distinct taste of vanilla, notes of butterscotch and hints of dark chocolate. It can be enjoyed neat, on the rocks or added to a wide selection of drinks and cocktails to enhance the taste. <br><br>Serving suggestion: simply pour over ice, add cola and garnish with lime, or use it in any of your favourite vodka cocktails.","{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""missing"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:32Z
morrisons,vodka,https://groceries.morrisons.com/products/nemiroff-de-luxe-vodka/114207253,114207253,Nemiroff De Luxe Vodka ,Nemiroff,28.0,,False,1L,1000.0,28.0,40.0,Glass Bottle,Ukraine,,InStock,,"{""abv_percent"": ""regex"", ""availability"": ""jsonld"", ""brand"": ""jsonld"", ""country_of_origin"": ""regex"", ""description"": ""missing"", ""flavour_style"": ""missing"", ""name"": ""jsonld"", ""pack_type"": ""regex"", ""price_gbp"": ""jsonld"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""jsonld"", ""sku"": ""jsonld""}",2026-08-29T14:04:34Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/14553/monkey-47-schwarzwald-dry-gin,14553,Monkey 47 Schwarzwald Dry Gin,Monkey 47,39.25,42.25,True,50cl,500.0,78.5,47.0,,Germany,"complex, delicate balance",InStock,"A curious gin from Monkey 47, produced in Germany's Schwarzwald – also known as the Black Forest – and made with an impressive combination of no less than 47 botanicals. This medley of ingredients includes fruits and herbs that are native to the Black Forest, as well as exotic Asian botanicals, including elderberries, mint, almonds, jasmine, ginger, Vervain and camomile, to name a few. Understandably complex, the palate finds a delicate balance between notes of juniper, citrus, sweet flowers, bitter fruit and peppery spices that lends itself well to use in cocktails such as Martinis and Gimlets, as well as being mixed with tonic and garnished with a slice of orange.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/72138/tanqueray-london-dry-gin-413,72138,Tanqueray London Dry Gin (41.3%),Tanqueray,21.5,,False,70cl,700.0,30.71,41.3,,Scotland,solid juniper character,InStock,"A true classic, Tanqueray dry gin has been made with the same timeless recipe since 1830. With a solid juniper character, this textbook gin is a great all-rounder that works well in a Gin & Tonic and Martinis.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/2261/hendricks-gin,2261,Hendrick's Gin,Hendrick's,29.95,,False,70cl,700.0,42.79,41.4,,Scotland,pink-tinged gin infused with rose petals and cucumber,InStock,"A superb, and utterly unique, pink-tinged gin from William Grant's. Infused with rose petals and cucumber as well as the normal botanicals, this is a must for all gin-lovers.  In the summertime, Hendrick's makes a fantastically refreshing gin and tonic: serve in a tall glass with plenty of ice and garnish with thinly-sliced cucumber – delicious!","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/11404/xoriguer-gin-mahon,11404,Xoriguer Gin Mahon,Xoriguer,28.75,,False,70cl,700.0,41.07,38.0,,Spain,,InStock,"A cult gin from Mahon in Menorca, Xoriguer is one of the only gins in the world (alongside Plymouth) to have a geographical indication, Gin de Menorca. Gin has been made on Menorca since the 18th century British occupation and Xoriguer commands a devoted following of happy travellers. Unusually, Xoriguer is made in wood-fired pot stills from distilled wine (eau-de-vie) rather than the more usual grain-based distillate, and is rested in oak barrels before bottling.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/18973/plymouth-gin,18973,Plymouth Gin,Plymouth,29.5,,False,70cl,700.0,42.14,41.2,,England,,InStock,"An elegant redesign of Plymouth, matching up their much respected and geographically protected gin with an old-school chunky bottle and their traditional branding. A must have for any home cocktail bar or lovers of a gin and tonic.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/13847/the-botanist-islay-dry-gin,13847,The Botanist Islay Dry Gin,Botanist,35.75,,False,70cl,700.0,51.07,46.0,,Scotland,floral,InStock,"An exciting and unusual gin from Islay whisky distillery Bruichladdich, The Botanist is made in a Lomond still christened Ugly Betty and contains no fewer than 31 botanicals, of which 22 are native to the Southern Hebridean island itself. The latter include the likes of mugwort, meadowsweet and the enigmatic Lady's Bedstraw flowers, and the resultant dry gin is described, perhaps unsurprisingly,  as 'floral'.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/86020/papa-salt-coastal-gin,86020,Papa Salt Coastal Gin,Papa Salt,36.75,,False,70cl,700.0,52.5,42.8,,Australia,subtle mineral edge,InStock,"Made in Byron Bay, this gin combines native botanicals including wattleseed, pink peppercorn, and oyster shell with hibiscus, citrus peel, and wax flower. The result is a balanced gin with a subtle mineral edge.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/87313/roku-noryo-tea-edition-gin,87313,Roku Noryo Tea Edition Gin,Roku,33.5,,False,70cl,700.0,47.86,43.0,,Japan,fresh and quietly complex,InStock,"A limited-edition Japanese gin inspired by the noryo tradition of summer cooling, showcasing sencha and gyokuro green tea alongside Roku’s signature botanicals. Fresh and quietly complex, it layers grassy tea, soft citrus and delicate florals over a smooth, subtly umami palate, finishing clean with a gentle spice and cooling lift.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/37540/ki-no-bi-kyoto-dry-gin,37540,Ki No Bi Kyoto Dry Gin,Ki No Bi,49.75,,False,70cl,700.0,71.07,45.7,,Japan,warming and spicy,InStock,"Produced at Japan's Kyoto Distillery, Ki No Bi is the first gin to be made in the city. Made with a rice spirit and botanicals including yellow yuzu, Japanese cypress, green tea, bamboo and sanso berries (Japanese peppercorn), this has classic juniper notes which complement the Japanese botanicals. With a warming and spicy finish, this will make a delicious G&T.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/46091/isle-of-harris-gin,46091,Isle of Harris Gin,Isle of Harris,43.5,,False,70cl,700.0,62.14,45.0,,Scotland,aromatic,InStock,"An aromatic Scottish gin from the Isle of Harris, part of the larger island of Lewis And Harris in the Outer Hebrides, and is made with a combination of nine botanicals, including hand-picked sugar kelp from local sea-lochs. The palate offers notes of juniper berries, bitter orange peel, coriander seed and liquorice root, as well as sweet-and-salty sugar kelp.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
